gene_short_name,FPKM
ZNF475,0
LINC02201,0
ARGFXP1,0
SRFBP1,4.8718
LOX,0
SNX24,1.50084
PPIC-AS1,0
PPIC,3.29568
RN7SL689P,0
RN7SL711P,0
-,0
MGC32805,2.4476
SNCAIP,0.323829
-,0
-,0.0820276
-,0
-,0
-,0
PRDM6-AS1,0
PRDM6,0.00269798
HMGB3P17,0
-,0
-,0.627557
SNX2,1.03778
-,0
-,0.557606
KRT18P16,0
LINC01170,0.0777063
HMGB1P29,0
-,0.0327097
-,0
-,0
-,0
-,0
-,1.40309
CSNK1G3,3.84143
HSD17B4,12.4443
FAM170A,0
RPL21P58,0
FABP5P6,0
DMXL1-DT,0
-,0
CATSPER2P2,0
RNU6-373P,0
DMXL1,1.19713
SEPTIN7P10,0.0558312
LAMTOR3P2,5.52368
RNU6-701P,0
MIR5706,0
PHAX,11.6583
-,0
SPMIP10,0
BOLA3P3,0
HSPE1P10,0
LMNB1-DT,0
RNU6-752P,0
-,0
LINC02240,0.0222026
-,0
-,0
-,0
-,0
-,0
HMGB1P22,0
-,0
RN7SKP117,0
-,0
-,0
-,0
RPSAP37,0
LINC02039,0
GRAMD2B,1.75664
-,0
-,0
MARCHF3,3.39339
ALDH7A1,9.26464
RNU6-290P,0
-,0
MRPS5P3,0
C5orf63,0.440015
-,0
SELENOTP2,0
-,0
ZNF608,6.29132
-,0.173315
-,0.437959
-,0.0810709
-,0.690873
-,0.239961
HNRNPKP1,0.732707
LMNB1,10.9772
-,0
CTXN3,0
-,0
-,0.0852391
-,0.0132412
PRRC1,10.4333
SLC12A2,0.769299
POGLUT2P1,0.083696
ISOC1,3.23148
MIR4633,0
-,0.0127384
MIR4460,0
CCDC192,0
SLC12A2-DT,0.527248
CCDC192,0.132037
CUL1P1,0.00830841
-,0
RNU7-53P,0
ARL2BPP4,0
-,0
MEGF10,1.09879
-,0
-,0.0315802
-,0
-,0.00872927
ADAMTS19-AS1,0
-,0
ADAMTS19,2.31338
CHSY3,0
MINAR2,0.0238459
RNU6ATAC10P,0
RNA5SP191,0
HSPA8P4,0.0634825
CDC42SE2,5.39186
-,0
-,0.144839
HINT1,132.705
LYRM7,0.871809
-,0.121184
IL3,0
CSF2,0.0733985
-,0
-,0
-,0
-,0
FBN2,13.5114
SLC27A6,0
Y_RNA,0
-,0
-,0
MEIKIN,0
-,0
ACSL6,0.258464
-,0
-,0
ACSL6-AS1,0
IL4,0
-,0
KIF3A,1.5337
P4HA2-AS1,0
P4HA2,0.579349
-,0.00920704
MIR6830,0
PDLIM4,1.57837
SLC22A4,0
SLC22A5,0.275103
MIR3936HG,0.16292
MIR3936,0
SOWAHA,0.0392381
-,0
SHROOM1,0.853385
RNA5SP192,0
GDF9,0
UQCRQ,422.739
IRF1-AS1,0
-,0
RAD50,2.81912
IRF1,0
TH2LCRR,0
LINC02863,0
Y_RNA,0
IL5,0
IL13,0.144015
LEAP2,1.16749
AFF4-DT,0
-,0.105804
Y_RNA,0
ZCCHC10,4.64175
-,0
-,0.0220634
-,0.281316
CCNI2,0
SEPTIN8,8.19425
-,0
HSPA4,11.0285
-,1.55116
-,0
WSPAR,0
C5orf15,8.87341
-,0
FSTL4,0.180791
RPL6P15,0
-,0.123435
-,0.0584179
-,0
-,0
MIR1289-2,0
-,0.100373
-,0.236199
-,0
VDAC1,69.3469
-,0
UBE2B,3.84538
-,0.125667
-,0.124479
CDKN2AIPNL,21.228
-,0
LINC02999,0.0959563
-,0.861807
RNU6-456P,0
LINC01843,0
RN7SL541P,0
-,0
AFF4,10.7114
EEF1A1P50,0.339986
Y_RNA,0
ATP6V0E1P1,0
CEP120,1.92689
KRT8P33,0.975949
SAR1B,1.89024
SEC24A,2.70568
RNU6-1311P,0
RNU6-1164P,0
RNU6-757P,0
RAPGEF6,3.12103
-,0
-,0
FNIP1,2.22098
ACTBP4,0.585824
-,0
TCF7,0
MIR3661,0
SKP1,0
-,58.5574
PPP2CA,84.8413
-,0
CDKL3,0
PPP2CA-DT,0.430695
-,0.286416
TXNDC15,3.12818
PCBD2,1.47801
CATSPER3,0
-,1.85675
MTCYBP18,7.98082
MTND6P4,61.4656
MTND5P11,10.9865
MTND4P12,28.551
MTND4LP30,0
-,0
MTND3P25,0
JADE2,4.84049
CAMLG,2.37419
IL9,0
-,0
-,0
-,0.0538332
SLC25A48,0.462905
-,0
CXCL14,0.033962
NEUROG1,0.0409051
SLC25A48-AS1,0
-,0
MIR5692C1,0
LECT2,0.0648191
-,0.07045
FBXL21P,0
VTRNA2-1,0
DCANP1,0.00487442
TIFAB,0.0157003
-,0
SMIM32,0.216925
TGFBI,0.63804
-,0
HSPD1P18,0
HNRNPA1P13,0.191066
TRPC7,0.0480861
TRPC7-AS2,0
TRPC7-AS1,0
-,5.10555
ANKRD49P3,0.119111
RNA5SP193,0
CTB-1I21.1,1.97405
PITX1,0
-,0
PITX1-AS1,0
-,0
MACROH2A1,45.3955
EPIST,0
-,0
-,0
LINC02900,0
SPOCK1,2.18492
-,0
-,0.0294013
-,0
DDX46,5.65705
C5orf24,1.06489
-,0.431422
RNU6-1148P,0
WNT8A,0
NME5,0.214482
RNU6-460P,0
RNU6-888P,0
HNRNPA0,15.4366
GFRA3,0.16234
RPS27AP18,0
NPY6R,0
NPY6R,0
MYOT,0
PKD2L2,0
FAM13B-AS1,0
PKD2L2-DT,0
FAM13B,3.05168
-,0
SMAD5-AS1,0
-,0
SMAD5,6.27841
-,0
-,0
-,0
BRD8,10.5762
CDC23,5.9535
KIF20A,7.11362
-,0
-,0
REEP2,1.10813
RPL7P19,0
EGR1,0.386709
-,0.259588
CDC25C,6.2953
-,56.0618
FAM53C,11.55
KDM3B,8.6415
ETF1,23.7932
RN7SKP64,0
PAIP2,14.3334
-,0
SLC23A1,0.284674
MZB1,0.119817
CTNNA1,17.3385
CTNNA1-AS1,0
LRRTM2,0
-,0.0936506
-,0
PROB1,0.50024
SPATA24,2.78716
SMIM33,0
STING1,0
-,0
KLHL3,2.01146
MIR874,0
NCOA4P4,0
-,0
-,1.42022
UBE2D2,6.96223
Y_RNA,0
H3P25,0.386514
DNAJC18,1.60773
-,0
ECSCR,0
RNU5B-4P,0
-,0.0855051
-,0
PSD2,0
-,0
RNU6-236P,0
PSD2-AS1,0.0227346
CXXC5,29.4077
CXXC5-AS1,0
IGIP,0.19836
-,0.0317069
NRG2,0.0339453
-,0
Y_RNA,0
HBEGF,0.425661
-,0
SLC4A9,0
ANKHD1-DT,1.17537
RNU4-14P,0
CYSTM1,12.2241
PFDN1,19.4505
-,0.332178
APBB3,0
-,0
MIR6831,0
-,0
-,0
-,0
SLC35A4,22.7078
-,0
HAUS1P1,0.548981
RPL36P11,0
CD14,0
HSPA9,46.1624
SNORD63B,0
SNORD63,0
NDUFA2,24.6842
TMCO6,0
IK,13.3344
MIR3655,0
-,0.894493
VTRNA1-1,0
VTRNA1-2,0
VTRNA1-3,0
-,0
-,0
SIL1,0
-,0
MATR3,0
SNHG4,24.2877
MATR3,31.5987
RNA5SP194,0
RPL12P21,0.112306
RNU6-572P,0
SNORA74D,0
SNORA74A,353.578
RNA5SP195,0
-,0
MALINC1,0
PURA,5.08804
PCDHB1-AS1,0
PCDHB1,0
PCDHB2,0.0296164
-,0
-,0
ANKHD1,6.70178
ANKHD1-EIF4EBP3,0
EIF4EBP3,0
SRA1,16.8952
-,0
-,0.0749494
-,0
TAF7,20.6494
SLC25A2,0.168849
-,0.433946
WDR55,7.24447
HARS2,0
ZMAT2,38.0999
DND1,0
HARS1,11.2697
-,0
PCDHB3,0
PCDHB6,0
PCDHB7,0
-,0
PCDHB4,0
PCDHB5,0
PCDHB19P,0
-,0
-,0
PCDHB17P,0
-,0
-,0
PCDHB8,0
PCDHB16,0.0617011
-,0
PCDHB9,0
PCDHB11,0
-,0
-,0
PCDHB10,0
PCDHB12,0
PCDHB13,0
PCDHB14,0
-,0
PCDHB15,0
PCDHB18P,0
PCDHB18P,0
RELL2,1.40159
FCHSD1,2.04583
-,0.0994494
-,0
-,0.0625376
-,0.258814
ARAP3,9.23336
-,0
-,0.198768
DELE1,1.83512
DIAPH1,20.5802
DIAPH1-AS1,0.20304
RPS27AP10,0
-,0
HDAC3,21.8617
PCDH1,37.4137
-,0
NDFIP1,3.37041
-,0.358293
-,0.0559914
GNPDA1,8.73834
-,0.246302
LINC01844,0.0625391
-,0
-,0
-,0
-,0
-,0
-,0
-,0
PCDHA1,0
PCDHA2,0
PCDHA3,0
PCDHA4,0
PCDHA5,0
PCDHA6,0.457183
PCDHA7,0
PCDHA8,0
PCDHA9,0
PCDHA10,0
PCDHA14,0
PCDHA11,0
PCDHA12,0
PCDHA13,0
PCDHAC1,0
PCDHAC2,0.0387082
PCDH12,0
-,0
RNF14,2.39297
-,0
-,0
-,0
RNU7-156P,0
-,0
MIR5197,0
-,0.235057
HMHB1,0
RN7SL87P,0
PCDHGA1,0
PCDHGA2,0
PCDHGA3,0
PCDHGB1,0
PCDHGA4,0
PCDHGB2,0
PCDHGA5,0
PCDHGB3,0
PCDHGA6,0
PCDHGA7,0
PCDHGB4,0
PCDHGA8,0
PCDHGB5,0
PCDHGA9,0
PCDHGB6,20.0699
PCDHGA10,19.3964
PCDHGB7,0
PCDHGA11,0
PCDHGA12,0
PCDHGC3,0
PCDHGC4,0
PCDHGC5,0
-,0
PCDHGB8P,0
PCDHGB8P,1.58343
-,0
PCDHGB9P,1.56001
-,0
RN7SL68P,0
YIPF5,7.90878
-,0
RN7SKP246,0
-,0
ASS1P10,0
NAMPTP2,0.0118877
-,0
-,0
PRELID2,0.518529
TRPC6P2,0
SPRY4,37.5206
-,0
-,0
SPRY4-AS1,0.851812
RPS12P10,0
FGF1,0.356366
GRXCR2,0
SH3RF2,0.473354
-,0
-,0
RBM27,2.77836
POU4F3,0
RNU7-180P,0
-,0
-,0
-,0
KCTD16,0.00660573
-,0
-,0
CKS1BP5,0
GPR151,0.103282
NR3C1,3.41101
RPL7P21,0.111523
-,0
-,0
-,0
STK32A-AS1,0
ARHGAP26,2.16514
ARHGAP26-AS1,0.046118
-,0.81519
ARHGAP26-IT1,0.371839
STK32A,0.373265
TCERG1,14.2404
-,0
SPINK1,0
-,0
SCGB3A2,9.31157
-,16.2913
C5orf46,2.57471
-,0
-,0.0990246
EEF1GP2,0
DPYSL3,83.8185
-,0
SPINK5,0.0227747
SPINK13,0
PGBD4P3,0
SPINK9,0
FBXO38-DT,0.445407
SPINK14,0.0930343
SPINK6,0.111289
HMGN1P16,0.360586
MARCOL,0
SPINK7,0
-,0
HTR4,0.0306809
-,0
ADRB2,0.0488157
-,0
FBXO38,2.39861
Metazoa_SRP,0
-,0.141538
SH3TC2-DT,0
RN7SKP145,0
JAKMIP2-AS1,3.29719
JAKMIP2,2.7729
-,0.921208
GRPEL2,8.51443
GRPEL2-AS1,0
PLAC8L1,0
LARS1,25.2701
-,0
RPL35AP16,0.52318
RPL35AP17,3.31051
IL17B,0
-,0
ABLIM3,0.0330186
-,0
-,0.00972375
AFAP1L1,0.349244
-,0.0326413
PCYOX1L,1.15003
CARMN,0.135088
MIR143,0
LNPPS,0
MIR145,0
-,0
U3,0
RN7SL868P,0
ARHGEF37,0.00983464
RNU6-588P,0
PDE6A,0.0775246
MFFP2,0
Y_RNA,0
-,0
PPP2R2B,7.81097
RNA5SP196,0
RN7SL791P,0
KRT8P48,0.906454
PPP2R2B-IT1,0
CSF1R,0.262374
RPL7P1,1.07813
Y_RNA,0
PPARGC1B,3.83625
MIR378A,0
CDX1,0.0489548
SLC26A2,1.38834
HMGXB3,1.9648
TIGD6,0
-,0.199172
RPS20P4,0
PDGFRB,0.195247
ARSI,2.21337
CD74,3.05624
-,0
SLC6A7,0
CAMK2A,0.154452
RPS14,122.075
NDST1-AS1,0
NDST1,9.45014
NDST1,0.242275
SYNPO,0.0448637
-,0
-,0
RBM22,6.99033
SH3TC2,0.0420095
-,0
RNU6-732P,0
MIR584,0
MYOZ3,1.8416
MYOZ3-AS1,0
SMIM3,3.37667
ZNF300P1,0
ZNF300P1,0
-,0
-,0
GPX3,6.39334
GPX3,0
IRGM,0
ZNF300,5.23817
DCTN4,10.52
-,0
PDGFRL2P,0
ANXA6,10.3953
SLC36A3,0.0248351
SLC36A2,0.0486609
ATP6V1G1P5,0
CCDC69,2.36694
GM2A,6.21418
-,0
-,0
-,0
-,0.0966568
TNIP1,3.54491
-,0.17771
-,0
-,0
SLC36A1,3.25912
RNA5SP197,0
SPARC,31.9763
-,0
CLMAT3,0
RN7SKP232,0
GLRA1,0.0945607
-,0
RNA5SP198,0
CSNK1A1,18.6638
-,2.92839
RPL29P14,1.93839
LINC01933,0.142193
-,0.0203409
NMUR2,0
RPL36AP20,0
LINC01470,0
LINC01861,0
-,0
FAT2,0.103893
-,0.157071
MIR6499,0
FAM114A2,1.1036
GRIA1,0.202598
RN7SL177P,0
HAND1,0
-,0
-,0
CIR1P1,0
MIR3141,0
SAP30L,1.073
FAXDC2,0
CNOT8,6.54784
Metazoa_SRP,0
MIR378H,0
GEMIN5,7.44257
MFAP3,3.78116
GALNT10,2.50862
SAP30L-AS1,0
HNRNPA3P7,0.155574
-,0.0658812
MIR1294,0
RN7SL655P,0
-,0
KIF4B,0.0247735
-,0
RPL6P32,0
MRPL22,7.17196
-,0
RNA5SP199,0
-,0.00637605
RNU6-556P,0
PPP1R2B,0.0334034
TIMD4,0
APOOP1,0
HAVCR1,0.0243283
HAVCR2,0
MED7,5.85779
GARIN3,0
ITK,0
-,0
-,0
SGCD,0.0444605
-,0
-,0
-,0.203759
-,0
RNU6-390P,0
-,0
SOX30,0.045436
C5orf52,0
-,0
-,0
THG1L,1.06163
LSM11,0.626123
-,0
TCOF1,7.80463
-,0
RNU2-48P,0
-,0
-,0
FNDC9,0
NIPAL4-DT,0
-,0
ADAM19,7.29445
CYFIP2,2.93901
-,0
NIPAL4,0.209172
-,0
MARK2P11,0
-,0.0420173
-,0
-,0
-,0
-,0
-,0
-,0
-,0.0554493
LINC02227,0
-,0
-,0
-,0
LINC02202,0
-,0
CLINT1,19.1238
RNU6-260P,0
-,0.224377
UBLCP1,2.21719
-,0.0146533
IL12B,0
RNU4ATAC2P,0
LINC01845,0.164076
-,0.0823448
LINC01847,0
ADRA1B,0.130106
GAPDHP40,0.170421
Y_RNA,0
EBF1,0.186514
-,0
-,0
FABP6,0.141051
FABP6-AS1,0.0578975
-,0
RNF145,10.4246
-,0
LINC01932,0
-,0
C1QTNF2,0.05964
FAM200C,0.779433
SLU7,3.41641
PTTG1,17.2989
MIR3142HG,0.0614815
MIR146A,0
MIR3142,0
ATP10B,0.0839161
-,0
-,0
LINC02159,0.0198704
TTC1,13.6058
-,0
PWWP2A,10.3548
GLRXP3,0
GABRA1,0.0396943
CCNJL,7.66304
-,0.23074
-,0
-,0
RNU6-164P,0
ARL2BPP5,0
MRPL57P6,0
-,0
CCNG1,63.3621
NUDCD2,2.63355
HMMR,1.39194
HMMR-AS1,0
LINC01202,0
GABRG2,0.101145
-,0
-,0
RNU6-168P,0
-,0
LSM1P2,0
-,0
-,0
MAT2B,9.23465
LINC03000,0.0539923
LINC02143,0
-,0
-,0.030075
RNU6-209P,0
-,0
RN7SKP60,0
-,0
RPL21P59,0
RPL7P20,0.233219
GABRB2,0.479854
GABRA6,0
-,0
-,0
LINC01947,0
RPLP0P9,1.79529
LINC01938,0.0239296
LARP1,31.9048
MIR1303,0
Y_RNA,0
RN7SL803P,0.624337
RPL21P57,0.919055
FBLL1,0.53779
RARS1,2.22651
RPL10P9,0.551062
PANK3,11.0238
SLC2A3P1,0
MIR103A1,0
MIR103B1,0
-,0
RNU6-477P,0
SPDL1,3.255
-,0
SLIT3-AS2,0
Y_RNA,0
SLIT3,0.518039
MIR218-2,0
-,0
-,0
SLIT3-AS1,0
MIR585,0
FOXI1,0
KRT18P41,0.0307321
LINC01187,0
C5orf58,0
LCP2,0.257968
-,0
WWC1,2.60967
LINC01366,0.169814
-,0.019475
KCNIP1,0.0706163
KCNIP1-AS1,0.0299475
KCNMB1,0.00471694
KCNIP1-OT1,0
-,0
-,0
GABRP,0.267029
-,0
TLX3,0
-,0
RN7SL339P,0
RPSAP71,0
SNORA70J,0
RPL10P8,0
MIR3912,0
DOCK2,0.2072
-,0
-,0.00490613
INSYN2B,0.00819441
MIR378E,0
FGF18,0.308478
-,0
-,0.0862943
SMIM23,0
RANBP17,1.35171
RN7SL623P,0.293485
-,0.366766
USP12P1,0.295734
-,0
STK10,1.61529
EFCAB9,0
NPM1,172.449
FBXW11,8.08525
-,0
LINC01944,0
-,0
UBTD2,10.0159
-,0
KLF3P1,1.1427
-,0
-,0
-,0
-,0
DUSP1,1.67921
Y_RNA,0
-,0
-,0
-,0
-,0
NEURL1B,0.692074
-,0
-,546.531
MIR5003,0
RPL26L1-AS1,0
-,0
RPL26L1,3.42346
-,0
ATP6V0E1,11.6923
-,0
SNORA74B,56.204
Y_RNA,0
TENM2,0.109335
-,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0.116121
-,0
-,0
-,0
-,0
-,0.0122911
TENM2-AS1,0.494619
SH3PXD2B,11.1603
RPL7AP33,0
NKX2-5,0
-,0
Y_RNA,0
RNA5SP200,0
-,0
BNIP1,0.728826
MIR8056,0
RNU6-500P,0
-,0
-,0
-,0
-,0
LINC02995,0
BOD1,28.6079
LINC01863,0
LINC01942,0.275398
STC2,2.47235
-,0.0190876
LINC01485,0
CREBRF,0.312324
CDC42P5,0.0744819
ERGIC1,21.5428
RPL12P22,0
C5orf47,0.0700935
NSG2,0
-,0
-,0
-,0
-,0
SUMO2P6,0
-,0
LINC01411,0
GAPDHP71,0
HIGD1AP3,0
MSX2,0
-,0
MIR4634,0
-,0
ARL2BPP6,0
LINC01951,0.069543
NIFKP2,0
-,0
-,0
-,0
DRD1,0.0169072
RN7SKP148,0
LINC01484,2.4258
HRH2,2.2539
RNU6-226P,0
-,0.511197
CPLX2,2.79983
SFXN1,4.44055
-,0.297554
-,0
ATOX1,0
G3BP1,30.6145
ATOX1-AS1,0
-,0.241819
RPLP1P6,0
-,1.69952
-,0
-,0
THOC3,19.9897
OR1X1P,0
THOC3-AS1,0
SIMC1,1.45433
BRCC3P1,0.671448
-,0
FAF2,6.71863
KIAA1191,11.5352
-,0
-,0.123795
RNF44,36.5655
ARL10,0
HIGD2A,118.723
NOP16,32.6585
MIR1271,0
CLTB,4.20119
EIF4E1B,0
SNCB,1.51883
MIR4281,0
-,0
-,0
LINC01574,0.163364
CDHR2,0
GPRIN1,4.14033
RN7SL684P,0
Y_RNA,0
UNC5A,0.524612
HK3,0
CPEB4,0.879115
-,0.0764812
TSPAN17,2.54631
UIMC1,4.96965
FGFR4,2.4416
ZNF346,2.64359
ZNF346-IT1,0.442866
RGS14,4.21787
SLC34A1,0
RAB24,0
MXD3,6.28638
PRELID1,81.0779
PFN3,0
F12,0
PRR7-AS1,0
GRK6,8.66904
PRR7,0.756935
-,0.201555
LMAN2,33.7901
-,0.406418
DBN1,177.589
PDLIM7,23.2735
PDLIM7-AS1,0
DOK3,1.69714
FAM193B-DT,0.861588
TMED9,6.60996
B4GALT7,2.30195
-,1.85493
-,0
SIMC1P1,0.630735
-,0
DDX41,49.9146
-,0
FAM193B,8.20862
PROP1,0.0450608
-,0.159549
-,0.0518921
OR1X5P,0
-,0
-,0
-,0
-,0
SUDS3P1,0
N4BP3,4.83471
-,0
-,0
FAM153A,0.033284
-,0.0353508
-,0.0370869
GMCL2,0.094226
-,0.0653578
RMND5B,0
NHP2,103.82
HNRNPAB,17.8452
PHYKPL,38.69
COL23A1,1.32226
-,0.25113
-,0.265298
RN7SL646P,0
-,1.07511
-,0
MSANTD5,0
-,0
ZNF354A,1.80958
AACSP1,0.330673
AACSP1,0
-,0
-,0
-,0
ZNF354B,1.79793
RNU1-39P,0
ZFP2,0.149289
-,0.099669
PIGFP1,0.168407
ZNF454-DT,0.0986361
ZNF454,0.845554
CLK4,4.08452
RN7SKP70,0
-,0.122024
ZNF879,0.639598
ZNF354C,1.53471
-,0
-,0
GRM6,0.262853
-,0
-,0
-,0
-,0
U4,0
-,0
-,0
-,0
-,0
FAM153CP,0
-,18.1583
RUFY1,1.4261
RUFY1-AS1,0
PRDX2P3,0
ADAMTS2,1.18273
C5orf60,0.0876142
-,0
-,0
MAML1,1.72641
LTC4S,0
-,0
-,0
-,0
-,0
CEP192P1,0
-,0
-,0
-,0.196364
-,0
NSD1,19.9469
PRMT1P1,0
-,1.21228
RPL21P60,3.20734
-,0.0287491
-,0
HNRNPH1,68.9508
Metazoa_SRP,0
-,0.438528
RASGEF1C,0.0857199
-,0.799743
GFPT2,30.4378
-,0
RNU6-525P,0
-,0
MGAT4B,14.4435
MRNIP,0
TBC1D9B,12.414
SQSTM1,0
MRNIP-DT,0
MIR1229,0
RN7SKP150,0
Y_RNA,0
SCGB3A1,0
RNF130,30.6881
-,0
-,0
RPS15AP18,0
-,0.397767
MIR340,0
-,0
LINC02222,0.0111475
OR2AI1P,0
RNU1-17P,0
OR2Y1,0
CNOT6,5.35584
-,0.374707
MGAT1,18.294
-,0
HEIH,2.61213
-,0
LINC00847,0.420562
BTNL8,0.0392645
Y_RNA,0
RPS29P12,0
-,0.0461474
TMEM69P2,0
ARPP19P1,0
BTNL3,0
RNU6-1036P,0
BTNL9,0.171742
MIR8089,0
-,0
FOXO1B,0
-,0.0734364
OR2V1,0
ZFP62,4.93836
LINC01962,0.171618
OR2V2,0.020886
-,0
-,0
MAPK9,4.33779
-,0.421443
TRIM7-AS2,0
TRIM7-AS1,0
TRIM7,0.234869
FLT4,2.13093
RNU6-705P,0
-,0
OR4F3,0
WBP1LP4,0
RPL23AP45,0
WBP1LP12,0
OR4F1P,0
CICP15,0
-,0
SEPTIN14P5,0
ANKRD18FP,0
-,0
SEPTIN14P6,0
LINC03066,0
-,0
-,0
IRF4,0.232503
-,0.0569818
-,0
DUSP22,4.18721
-,0
LINC01622,0
-,0
-,0
-,0
-,0
FOXQ1,0.234427
LINC01394,0
FOXF2-DT,0
TRIM41,4.96277
MIR4638,0
-,0
RN7SL352P,0
ELF2P2,0.0672723
-,0
FOXF2,0.0375872
MIR6720,0
FOXCUT,0.384995
FOXC1,3.77737
EXOC2,8.40502
-,0.877272
HUS1B,0.690704
MARK2P18,0.746859
-,0.0850184
-,0.0568965
-,0
-,0.0216446
-,0
-,0.0143336
GMDS,4.57237
-,0.251709
LINC02521,0
LINC01600,0.246825
SERPINB1,1.26247
SERPINB9P1,0.106754
MIR4645,0
SERPINB9,5.35737
-,0
-,0
RACK1,692.39
SNORD96A,0
SNORD95,0
TRIM52,0
TRIM52-AS1,0
-,0
-,0.0816572
CBY3,0
CANX,45.4962
-,0
HMGB3P22,0
HTATSF1P2,0.702978
-,0.903663
MYLK4,0
WRNIP1,4.97327
-,0
FAM136BP,0
SERPINB8P1,0
-,0.0492171
LINC01011,0.636182
NQO2,8.21487
NQO2-AS1,0
TUBB2BP1,0.0794288
LINC02525,0.077561
SERPINB6,6.78118
GMDS-DT,0.747739
-,0.111007
HMGN2P28,0.469113
-,0.0437838
-,0
PXDC1,0.746471
-,0.209048
-,0
-,0
-,0
FAM50B,0.586238
-,0.00928587
RPS25P7,0.348421
-,0
CRIPTOP4,0
GLRX3P2,0.0562214
-,0.11526
-,0.56628
-,0
-,0
BPHL,0
-,0
TUBB2A,37.1487
-,0.0196026
NAA40P1,0
-,0.0145415
-,0.0258761
-,0.0216888
RNA5SP202,0
-,0
LINC02533,0.0123663
-,0
-,0
KU-MEL-3,0
PSMC1P11,0
-,0.854358
TOMM5P1,0
RPS18P8,0
RPP40,3.88693
-,0
LYRM4-AS1,0
TFB2MP1,0.125118
-,0.0634584
TUBB2B,111.081
SLC22A23,9.67725
PSMG4,0
-,0.293683
-,2.84736
PPP1R3G,0.169981
LYRM4,13.0289
MIR3691,0
-,0
RN7SL221P,0
PKMP5,0
NRN1,0.0487473
CDYL,27.1811
-,0
CDYL-AS1,0.218445
FARS2,8.19333
-,0.593867
FARS2-AS1,0.886794
HNRNPA1P37,0.169847
-,0.536278
RPL34P16,0
-,0
F13A1,0.00859889
MIR7853,0
MIR5683,0
LY86-AS1,0.0271411
SNAPC5P1,0
-,0
CNN3P1,0
LY86,0
-,0
-,0
RN7SL554P,0
-,0
-,0.0316429
-,0
-,0
-,0
BTF3P7,0
-,0.231303
-,0.0526983
-,0
RIOK1,0.853008
HNRNPLP1,0.0894227
RPS26P29,0
IDH1P1,0.0474558
RIPK1,2.1244
-,0
RNA5SP201,0
TTN-AS1,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
TTN,0.425804
CCDC141,0
RNU7-104P,0
-,0
-,0.0753992
RPS6P2,0.0460476
RPL29P1,0
PRPF4B,7.45686
FAM217A,0
ECI2,28.8875
TEX56P,0
TEX56P,0
-,0
ECI2-DT,0.0410989
SNRNP48,1.92025
-,0.137214
OFCC1,0.00462079
RPL7AP36,0
RPL21P62,0
RNU6ATAC21P,0
RPL7L1P20,0
TFAP2A,0
TFAP2A-AS2,0.0236052
TFAP2A-AS1,0
-,0
-,0
LINC00518,0
MIR5689HG,0
MIR5689,0
MRPL48P1,0
LINC02522,0
BMP6,0
TXNDC5,27.0692
BLOC1S5-TXNDC5,0
BLOC1S5,3.07459
EEF1E1-BLOC1S5,0
EEF1E1,18.2936
-,0
PIP5K1P1,0.172287
GCNT2P1,0
-,0.00712516
C6orf52,0.0949401
Y_RNA,0
PAK1IP1,0.106128
TMEM14C,0.602167
TMEM14B-DT,0.137553
GCNT2,0.682172
-,0
-,0
RPL21P63,0
TMEM14B,12.268
-,0
SYCP2L,0
MAK,0
RNA5SP203,0
GCM2,0
-,0
ELOVL2,0.162945
-,0
ELOVL2-AS1,0.0212372
-,0
SMIM13,1.08986
ERVFRD-1,0.582609
-,0
THAP12P5,0
RNU1-64P,0
-,0
TMEM170B,1.09368
-,0
Metazoa_SRP,0
-,0
ADTRP,0.0852364
-,0.0160054
-,0
AMD1P4,0
-,0
SSR1,9.77214
CAGE1,0
-,0
-,0
RPS3P4,2.77741
ACCSLP1,0
EDN1,0.0466587
SUMO2P12,0
RN7SKP293,0
RPL15P3,1.70551
LINC02530,0
RREB1,9.99558
-,0.27883
Y_RNA,0
-,0
-,0
NEDD9,1.06357
-,0.0170072
-,0
RPS4XP7,0
RN7SKP204,0.319274
-,0
-,0
HULC,0.475484
-,0
-,0
SLC35B3,1.27263
-,0
NOL7,1.59538
RANBP9,4.69962
-,0
MCUR1,2.96646
-,0
RNF182,1.58773
MRPL35P1,0.814988
-,0.179686
GFOD1,2.91838
GFOD1-AS1,0
-,0
RNU7-133P,0
-,0.133639
-,0
CD83,1.89834
-,0
-,0
-,0
PHACTR1,0
-,0
-,0
TBC1D7,24.8206
-,0
PHACTR1,0.346799
RNU1-11P,0
-,0
-,0.051011
RNU6-793P,0
LINC01108,0.371823
RPL6P17,0
RN7SL332P,0
JARID2-DT,1.4043
-,1.09129
5S_rRNA,0
-,0
ARPC3P5,0
LINC02543,0
-,0
MDH1P2,0
MYLIP,6.23663
MIR4639,0
-,0.29256
-,0.153935
MRPL42P2,0.162426
RNU6-1114P,0
Y_RNA,0
SIRT5,1.87027
-,0
GMPR,0
-,0.197437
-,0.1059
-,0
-,0
DTNBP1,1.40233
-,0.102965
-,0
STMND1,0.0749177
ESDP1,0
-,0
RBM24,0.102422
-,0.0176101
SUMO2P13,0
-,0.0555113
JARID2,19.8911
JARID2-AS1,0
RNU6-522P,0
RNU6-645P,0
CAP2,0.886286
RPL7P26,0.196447
RNA5SP204,0
Y_RNA,0
FAM8A1,1.26467
NHLRC1,0.30298
TPMT,2.74804
NUP153,14.876
